6.300000e-002	-2.790380e-002	-8.852009e-001	-1.399080e+001	1.410538e-002	4.470432e-001	7.025046e+000	7.531269e-003	2.390148e-001	3.787008e+000	3.678808e-003	1.168530e-001	1.861069e+000	1.764730e-003	5.609239e-002	8.969583e-001	6.304621e-004	2.005186e-002	3.218285e-001
6.400000e-002	-2.879599e-002	-8.991893e-001	-1.398593e+001	1.455594e-002	4.540654e-001	7.019299e+000	7.772177e-003	2.428016e-001	3.786450e+000	3.796592e-003	1.187143e-001	1.861576e+000	1.821271e-003	5.698961e-002	8.974937e-001	6.506749e-004	2.037383e-002	3.221160e-001
6.500000e-002	-2.970217e-002	-9.131727e-001	-1.398083e+001	1.501351e-002	4.610817e-001	7.013279e+000	8.016872e-003	2.465877e-001	3.785864e+000	3.916237e-003	1.205761e-001	1.862107e+000	1.878710e-003	5.788738e-002	8.980547e-001	6.712099e-004	2.069609e-002	3.224173e-001
6.600000e-002	-3.062233e-002	-9.271509e-001	-1.397550e+001	1.547810e-002	4.680919e-001	7.006977e+000	8.265352e-003	2.503733e-001	3.785252e+000	4.037744e-003	1.224385e-001	1.862664e+000	1.937046e-003	5.878573e-002	8.986420e-001	6.920672e-004	2.101867e-002	3.227328e-001
6.700000e-002	-3.155647e-002	-9.411236e-001	-1.396991e+001	1.594969e-002	4.750956e-001	7.000384e+000	8.517618e-003	2.541582e-001	3.784610e+000	4.161114e-003	1.243015e-001	1.863246e+000	1.996281e-003	5.968468e-002	8.992564e-001	7.132473e-004	2.134156e-002	3.230628e-001
6.800000e-002	-3.250458e-002	-9.550906e-001	-1.396408e+001	1.642829e-002	4.820926e-001	6.993492e+000	8.773668e-003	2.579425e-001	3.783940e+000	4.286347e-003	1.261650e-001	1.863854e+000	2.056416e-003	6.058425e-002	8.998987e-001	7.347504e-004	2.166480e-002	3.234078e-001
6.900000e-002	-3.346665e-002	-9.690517e-001	-1.395798e+001	1.691387e-002	4.890825e-001	6.986292e+000	9.033503e-003	2.617261e-001	3.783239e+000	4.413444e-003	1.280292e-001	1.864489e+000	2.117450e-003	6.148448e-002	9.005697e-001	7.565770e-004	2.198838e-002	3.237682e-001
7.000000e-002	-3.444268e-002	-9.830065e-001	-1.395161e+001	1.740645e-002	4.960650e-001	6.978776e+000	9.297120e-003	2.655090e-001	3.782507e+000	4.542406e-003	1.298940e-001	1.865153e+000	2.179385e-003	6.238540e-002	9.012702e-001	7.787273e-004	2.231234e-002	3.241446e-001
7.100000e-002	-3.543266e-002	-9.969548e-001	-1.394497e+001	1.790600e-002	5.030399e-001	6.970934e+000	9.564520e-003	2.692911e-001	3.781743e+000	4.673233e-003	1.317595e-001	1.865844e+000	2.242221e-003	6.328703e-002	9.020011e-001	8.012018e-004	2.263668e-002	3.245373e-001
7.200000e-002	-3.643659e-002	-1.010896e+000	-1.393804e+001	1.841253e-002	5.100068e-001	6.962757e+000	9.835702e-003	2.730724e-001	3.780946e+000	4.805925e-003	1.336257e-001	1.866566e+000	2.305959e-003	6.418941e-002	9.027633e-001	8.240008e-004	2.296142e-002	3.249467e-001
7.300000e-002	-3.745445e-002	-1.024831e+000	-1.393083e+001	1.892601e-002	5.169653e-001	6.954237e+000	1.011066e-002	2.768530e-001	3.780116e+000	4.940484e-003	1.354926e-001	1.867318e+000	2.370600e-003	6.509257e-002	9.035575e-001	8.471248e-004	2.328658e-002	3.253735e-001
