6.400000e-002	-2.876197e-002	-8.983796e-001	-1.399700e+001	1.455432e-002	4.542876e-001	7.048274e+000	7.787140e-003	2.433056e-001	3.797744e+000	3.856141e-003	1.205615e-001	1.889159e+000	1.988102e-003	6.219099e-002	9.776374e-001
6.500000e-002	-2.966735e-002	-9.123750e-001	-1.399379e+001	1.501213e-002	4.613339e-001	7.044284e+000	8.032345e-003	2.471032e-001	3.797432e+000	3.977647e-003	1.224509e-001	1.889589e+000	2.050782e-003	6.316886e-002	9.781089e-001
6.600000e-002	-3.058672e-002	-9.263671e-001	-1.399043e+001	1.547699e-002	4.683761e-001	7.040107e+000	8.281346e-003	2.509005e-001	3.797105e+000	4.101043e-003	1.243407e-001	1.890039e+000	2.114440e-003	6.414722e-002	9.786025e-001
6.700000e-002	-3.152008e-002	-9.403558e-001	-1.398692e+001	1.594888e-002	4.754140e-001	7.035736e+000	8.534145e-003	2.546974e-001	3.796762e+000	4.226329e-003	1.262310e-001	1.890510e+000	2.179077e-003	6.512608e-002	9.791189e-001
6.800000e-002	-3.246743e-002	-9.543409e-001	-1.398324e+001	1.642781e-002	4.824475e-001	7.031167e+000	8.790741e-003	2.584940e-001	3.796404e+000	4.353505e-003	1.281217e-001	1.891002e+000	2.244692e-003	6.610546e-002	9.796589e-001
6.900000e-002	-3.342876e-002	-9.683223e-001	-1.397940e+001	1.691378e-002	4.894763e-001	7.026392e+000	9.051133e-003	2.622902e-001	3.796030e+000	4.482572e-003	1.300130e-001	1.891516e+000	2.311288e-003	6.708540e-002	9.802231e-001
7.000000e-002	-3.440407e-002	-9.822997e-001	-1.397540e+001	1.740676e-002	4.965002e-001	7.021407e+000	9.315321e-003	2.660861e-001	3.795639e+000	4.613531e-003	1.319047e-001	1.892054e+000	2.378863e-003	6.806592e-002	9.808123e-001
7.100000e-002	-3.539336e-002	-9.962730e-001	-1.397121e+001	1.790677e-002	5.035190e-001	7.016205e+000	9.583305e-003	2.698815e-001	3.795231e+000	4.746382e-003	1.337971e-001	1.892614e+000	2.447420e-003	6.904704e-002	9.814271e-001
7.200000e-002	-3.639662e-002	-1.010242e+000	-1.396685e+001	1.841380e-002	5.105325e-001	7.010780e+000	9.855084e-003	2.736765e-001	3.794806e+000	4.881125e-003	1.356900e-001	1.893198e+000	2.516958e-003	7.002878e-002	9.820683e-001
7.300000e-002	-3.741384e-002	-1.024207e+000	-1.396230e+001	1.892784e-002	5.175405e-001	7.005125e+000	1.013066e-002	2.774711e-001	3.794362e+000	5.017762e-003	1.375835e-001	1.893807e+000	2.587478e-003	7.101118e-002	9.827366e-001
7.400000e-002	-3.844503e-002	-1.038167e+000	-1.395756e+001	1.944888e-002	5.245427e-001	6.999236e+000	1.041003e-002	2.812652e-001	3.793900e+000	5.156293e-003	1.394776e-001	1.894442e+000	2.658980e-003	7.199426e-002	9.834327e-001
7.500000e-002	-3.949017e-002	-1.052122e+000	-1.395263e+001	1.997692e-002	5.315389e-001	6.993105e+000	1.069319e-002	2.850589e-001	3.793419e+000	5.296717e-003	1.413724e-001	1.895102e+000	2.731466e-003	7.297806e-002	9.841574e-001
7.600000e-002	-4.054927e-002	-1.066072e+000	-1.394750e+001	2.051196e-002	5.385288e-001	6.986725e+000	1.098014e-002	2.888521e-001	3.792917e+000	5.439037e-003	1.432678e-001	1.895789e+000	2.804937e-003	7.396259e-002	9.849115e-001
7.700000e-002	-4.162231e-002	-1.080017e+000	-1.394216e+001	2.105398e-002	5.455123e-001	6.980092e+000	1.127089e-002	2.926447e-001	3.792396e+000	5.583253e-003	1.451640e-001	1.896504e+000	2.879392e-003	7.494789e-002	9.856956e-001
7.800000e-002	-4.270930e-002	-1.093956e+000	-1.393662e+001	2.160298e-002	5.524889e-001	6.973197e+000	1.156543e-002	2.964369e-001	3.791854e+000	5.729366e-003	1.470608e-001	1.897246e+000	2.954833e-003	7.593399e-002	9.865107e-001
7.900000e-002	-4.381022e-002	-1.107890e+000	-1.393085e+001	2.215895e-002	5.594586e-001	6.966035e+000	1.186377e-002	3.002284e-001	3.791291e+000	5.877375e-003	1.489585e-001	1.898017e+000	3.031260e-003	7.692092e-002	9.873575e-001
8.000000e-002	-4.492508e-002	-1.121818e+000	-1.392487e+001	2.272189e-002	5.664209e-001	6.958598e+000	1.216589e-002	3.040194e-001	3.790706e+000	6.027283e-003	1.508569e-001	1.898818e+000	3.108675e-003	7.790872e-002	9.882367e-001
8.100000e-002	-4.605386e-002	-1.135739e+000	-1.391866e+001	2.329179e-002	5.733757e-001	6.950881e+000	1.247180e-002	3.078098e-001	3.790099e+000	6.179089e-003	1.527561e-001	1.899649e+000	3.187078e-003	7.889741e-002	9.891491e-001
8.200000e-002	-4.719655e-002	-1.149655e+000	-1.391222e+001	2.386864e-002	5.803226e-001	6.942876e+000	1.278151e-002	3.115996e-001	3.789468e+000	6.332795e-003	1.546562e-001	1.900511e+000	3.266470e-003	7.988703e-002	9.900957e-001
8.300000e-002	-4.835316e-002	-1.163564e+000	-1.390554e+001	2.445243e-002	5.872613e-001	6.934576e+000	1.309500e-002	3.153888e-001	3.788815e+000	6.488402e-003	1.565571e-001	1.901404e+000	3.346852e-003	8.087761e-002	9.910771e-001
8.400000e-002	-4.952368e-002	-1.177466e+000	-1.389862e+001	2.504316e-002	5.941916e-001	6.925974e+000	1.341229e-002	3.191773e-001	3.788137e+000	6.645910e-003	1.584590e-001	1.902330e+000	3.428225e-003	8.186919e-002	9.920943e-001
8.500000e-002	-5.070809e-002	-1.191361e+000	-1.389145e+001	2.564081e-002	6.011132e-001	6.917065e+000	1.373336e-002	3.229650e-001	3.787434e+000	6.805320e-003	1.603618e-001	1.903289e+000	3.510591e-003	8.286181e-002	9.931480e-001
8.600000e-002	-5.190640e-002	-1.205249e+000	-1.388403e+001	2.624538e-002	6.080256e-001	6.907840e+000	1.405822e-002	3.267521e-001	3.786707e+000	6.966634e-003	1.622656e-001	1.904282e+000	3.593949e-003	8.385550e-002	9.942390e-001
8.700000e-002	-5.311859e-002	-1.219129e+000	-1.387635e+001	2.685686e-002	6.149287e-001	6.898292e+000	1.438686e-002	3.305384e-001	3.785953e+000	7.129852e-003	1.641704e-001	1.905310e+000	3.678302e-003	8.485030e-002	9.953683e-001
8.800000e-002	-5.434465e-002	-1.233001e+000	-1.386840e+001	2.747524e-002	6.218221e-001	6.888414e+000	1.471929e-002	3.343240e-001	3.785173e+000	7.294975e-003	1.660762e-001	1.906373e+000	3.763650e-003	8.584625e-002	9.965367e-001
8.900000e-002	-5.558459e-002	-1.246866e+000	-1.386018e+001	2.810050e-002	6.287055e-001	6.878200e+000	1.505551e-002	3.381088e-001	3.784366e+000	7.462005e-003	1.679831e-001	1.907472e+000	3.849995e-003	8.684339e-002	9.977450e-001
9.000000e-002	-5.683838e-002	-1.260722e+000	-1.385168e+001	2.873265e-002	6.355784e-001	6.867641e+000	1.539551e-002	3.418927e-001	3.783531e+000	7.630942e-003	1.698912e-001	1.908608e+000	3.937338e-003	8.784175e-002	9.989941e-001
9.100000e-002	-5.810603e-002	-1.274569e+000	-1.384290e+001	2.937166e-002	6.424406e-001	6.856731e+000	1.573930e-002	3.456758e-001	3.782668e+000	7.801787e-003	1.718004e-001	1.909782e+000	4.025679e-003	8.884139e-002	1.000285e+000
9.200000e-002	-5.938752e-002	-1.288407e+000	-1.383383e+001	3.001752e-002	6.492917e-001	6.845463e+000	1.608686e-002	3.494581e-001	3.781776e+000	7.974543e-003	1.737108e-001	1.910994e+000	4.115021e-003	8.984234e-002	1.001618e+000
9.300000e-002	-6.068284e-002	-1.302236e+000	-1.382446e+001	3.067024e-002	6.561314e-001	6.833828e+000	1.643821e-002	3.532394e-001	3.780855e+000	8.149209e-003	1.756224e-001	1.912246e+000	4.205364e-003	9.084464e-002	1.002995e+000
9.400000e-002	-6.199199e-002	-1.316056e+000	-1.381480e+001	3.132978e-002	6.629593e-001	6.821819e+000	1.679334e-002	3.570198e-001	3.779903e+000	8.325788e-003	1.775353e-001	1.913537e+000	4.296711e-003	9.184834e-002	1.004416e+000
