1.610000e-001	-2.467895e-002	-3.065582e-001	-1.903624e+000
1.620000e-001	-2.498646e-002	-3.084618e-001	-1.903609e+000
1.630000e-001	-2.529587e-002	-3.103654e-001	-1.903595e+000
1.640000e-001	-2.560719e-002	-3.122690e-001	-1.903580e+000
1.650000e-001	-2.592041e-002	-3.141725e-001	-1.903564e+000
1.660000e-001	-2.623553e-002	-3.160761e-001	-1.903549e+000
1.670000e-001	-2.655256e-002	-3.179796e-001	-1.903533e+000
1.680000e-001	-2.687149e-002	-3.198832e-001	-1.903516e+000
1.690000e-001	-2.719233e-002	-3.217867e-001	-1.903500e+000
1.700000e-001	-2.751506e-002	-3.236902e-001	-1.903483e+000
1.710000e-001	-2.783971e-002	-3.255936e-001	-1.903466e+000
1.720000e-001	-2.816625e-002	-3.274971e-001	-1.903449e+000
1.730000e-001	-2.849470e-002	-3.294005e-001	-1.903431e+000
1.740000e-001	-2.882505e-002	-3.313039e-001	-1.903413e+000
1.750000e-001	-2.915731e-002	-3.332073e-001	-1.903395e+000
1.760000e-001	-2.949147e-002	-3.351107e-001	-1.903376e+000
1.770000e-001	-2.982753e-002	-3.370141e-001	-1.903357e+000
1.780000e-001	-3.016550e-002	-3.389174e-001	-1.903338e+000
1.790000e-001	-3.050537e-002	-3.408208e-001	-1.903318e+000
1.800000e-001	-3.084714e-002	-3.427241e-001	-1.903298e+000
1.810000e-001	-3.119081e-002	-3.446274e-001	-1.903278e+000
1.820000e-001	-3.153639e-002	-3.465306e-001	-1.903257e+000
1.830000e-001	-3.188387e-002	-3.484339e-001	-1.903236e+000
1.840000e-001	-3.223326e-002	-3.503371e-001	-1.903215e+000
1.850000e-001	-3.258455e-002	-3.522403e-001	-1.903193e+000
1.860000e-001	-3.293774e-002	-3.541435e-001	-1.903171e+000
1.870000e-001	-3.329284e-002	-3.560467e-001	-1.903149e+000
1.880000e-001	-3.364983e-002	-3.579498e-001	-1.903126e+000
1.890000e-001	-3.400874e-002	-3.598529e-001	-1.903103e+000
1.900000e-001	-3.436954e-002	-3.617560e-001	-1.903079e+000
1.910000e-001	-3.473225e-002	-3.636591e-001	-1.903055e+000
1.920000e-001	-3.509686e-002	-3.655621e-001	-1.903031e+000
1.930000e-001	-3.546337e-002	-3.674651e-001	-1.903007e+000
1.940000e-001	-3.583179e-002	-3.693681e-001	-1.902982e+000
1.950000e-001	-3.620211e-002	-3.712711e-001	-1.902956e+000
1.960000e-001	-3.657433e-002	-3.731740e-001	-1.902930e+000
1.970000e-001	-3.694846e-002	-3.750770e-001	-1.902904e+000
1.980000e-001	-3.732448e-002	-3.769798e-001	-1.902878e+000
1.990000e-001	-3.770242e-002	-3.788827e-001	-1.902851e+000
2.000000e-001	-3.808225e-002	-3.807855e-001	-1.902823e+000
2.010000e-001	-3.846399e-002	-3.826884e-001	-1.902795e+000
2.020000e-001	-3.884763e-002	-3.845911e-001	-1.902767e+000
2.030000e-001	-3.923317e-002	-3.864939e-001	-1.902739e+000
2.040000e-001	-3.962061e-002	-3.883966e-001	-1.902709e+000
2.050000e-001	-4.000996e-002	-3.902993e-001	-1.902680e+000
2.060000e-001	-4.040121e-002	-3.922020e-001	-1.902650e+000
2.070000e-001	-4.079437e-002	-3.941046e-001	-1.902620e+000
2.080000e-001	-4.118942e-002	-3.960072e-001	-1.902589e+000
2.090000e-001	-4.158638e-002	-3.979098e-001	-1.902558e+000
2.100000e-001	-4.198524e-002	-3.998123e-001	-1.902526e+000
2.110000e-001	-4.238601e-002	-4.017148e-001	-1.902494e+000
2.120000e-001	-4.278867e-002	-4.036173e-001	-1.902461e+000
2.130000e-001	-4.319324e-002	-4.055198e-001	-1.902428e+000
2.140000e-001	-4.359971e-002	-4.074222e-001	-1.902394e+000
2.150000e-001	-4.400808e-002	-4.093245e-001	-1.902360e+000
2.160000e-001	-4.441836e-002	-4.112269e-001	-1.902326e+000
2.170000e-001	-4.483054e-002	-4.131292e-001	-1.902291e+000
2.180000e-001	-4.524462e-002	-4.150315e-001	-1.902255e+000
2.190000e-001	-4.566060e-002	-4.169337e-001	-1.902219e+000
2.200000e-001	-4.607849e-002	-4.188359e-001	-1.902183e+000
2.210000e-001	-4.649827e-002	-4.207381e-001	-1.902146e+000
2.220000e-001	-4.691996e-002	-4.226402e-001	-1.902108e+000
2.230000e-001	-4.734355e-002	-4.245423e-001	-1.902070e+000
2.240000e-001	-4.776905e-002	-4.264443e-001	-1.902032e+000
2.250000e-001	-4.819644e-002	-4.283464e-001	-1.901993e+000
2.260000e-001	-4.862574e-002	-4.302483e-001	-1.901953e+000
2.270000e-001	-4.905694e-002	-4.321503e-001	-1.901913e+000
2.280000e-001	-4.949004e-002	-4.340522e-001	-1.901872e+000
2.290000e-001	-4.992504e-002	-4.359540e-001	-1.901831e+000
2.300000e-001	-5.036195e-002	-4.378558e-001	-1.901790e+000
2.310000e-001	-5.080075e-002	-4.397576e-001	-1.901747e+000
2.320000e-001	-5.124146e-002	-4.416593e-001	-1.901705e+000
2.330000e-001	-5.168407e-002	-4.435610e-001	-1.901661e+000
2.340000e-001	-5.212858e-002	-4.454626e-001	-1.901617e+000
2.350000e-001	-5.257500e-002	-4.473642e-001	-1.901573e+000
2.360000e-001	-5.302331e-002	-4.492658e-001	-1.901528e+000
